ObjectId,ObjectType,X,Y
4,Road,80,72
4,Road,81,72
4,Road,82,72
4,Road,83,72
4,Road,84,72
4,Road,85,72
4,Road,86,72
4,Road,87,72
4,Road,88,72
4,Road,89,72
4,Road,90,72
4,Road,91,72
4,Road,92,72
4,Road,93,72
4,Road,94,72
4,Road,95,72
4,Road,96,72
4,Road,97,72
4,Road,98,72
4,Road,99,72
