site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,bluebook_Netural_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,probs_Ppc_time,probs_Ppc_1,probs_Ppc_normative_1,probs_Pt_time,probs_Pt_1,probs_Pt_normative_1,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,002,Human_Single,Sample-Exam-1,1,1,592068.0,1,1.0,0.11936008179624569,5,0,0.8,216606.0,0.8,0.8,36036.0,0.8,0.8,21357.0,0.4,0.3333333333333333,25833.0,0.68,0.6666666666666665,NaN,Do_Not_Divert,-2.5883514437855295,Divert,-0.31999999999999995,Divert,-0.3333333333333335
PSU,002,Human_Single,Sample-Exam-1,1,2,603456.0,1,1.0,0.16330383067108623,5,1,0.8,118310.0,0.67,0.8,94256.0,0.67,0.8,81230.0,0.8,0.7499999999999999,219258.0,0.88,0.923076923076923,NaN,Divert,-0.12,Divert,-0.12,Divert,-0.07692307692307698
PSU,002,Human_Single,Sample-Exam-1,1,3,478780.0,1,0.4,0.14276261550754787,2,0,0.6,95566.0,0.16,0.6,65224.0,0.12,0.24,34788.0,0.1,0.3333333333333333,231411.0,0.15,0.13636363636363635,NaN,Do_Not_Divert,-0.21434243069547126,Do_Not_Divert,-0.21434243069547126,Do_Not_Divert,-0.19485675517770115
PSU,002,Human_Single,Sample-Exam-1,1,4,322187.0,1,0.4,0.11861665779644381,2,0,0.6,52291.0,0.6,0.6,25569.0,0.24,0.24,54163.0,0.4,0.3333333333333333,73976.0,0.74,0.13636363636363635,NaN,Do_Not_Divert,-1.1288946929225263,Divert,-0.26,Do_Not_Divert,-0.2080272775655761
PSU,002,Human_Single,Sample-Exam-1,1,5,237105.0,1,0.4,0.14059513952817182,3,0,0.6,19531.0,0.6,0.6,34335.0,0.76,0.24,29328.0,0.39,0.3333333333333333,118279.0,0.93,0.13636363636363635,NaN,Do_Not_Divert,-2.0054791214328014,Divert,-0.06999999999999995,Do_Not_Divert,-0.29405852220422307
PSU,002,Human_Single,Sample-Exam-1,1,6,137218.0,1,0.7,0.2199268518374785,5,1,0.8,17971.0,0.8,0.8,9984.0,0.56,0.5599999999999999,25568.0,0.8,0.7499999999999999,46114.0,0.64,0.7924528301886792,NaN,Divert,-0.36,Divert,-0.36,Divert,-0.20754716981132082
PSU,002,Human_Single,Sample-Exam-1,1,7,142725.0,1,0.4,0.20731014083602806,3,0,0.6,14228.0,0.6,0.6,5491.0,0.76,0.24,28407.0,0.4,0.3333333333333333,30841.0,0.31,0.13636363636363635,NaN,Do_Not_Divert,-0.5444031380449879,Do_Not_Divert,-0.5444031380449879,Do_Not_Divert,-0.23947352113415885
PSU,002,Human_Single,Sample-Exam-1,1,8,323045.0,1,0.7,0.2820442849216881,3,1,0.2,11607.0,0.2,0.2,26021.0,0.14,0.13999999999999999,24180.0,0.6,0.7499999999999999,235108.0,0.07,0.32812499999999983,NaN,Do_Not_Divert,-0.09154140033289102,Do_Not_Divert,-0.09154140033289102,Do_Not_Divert,-0.42910031406042637
PSU,002,Human_Single,Sample-Exam-1,1,9,155595.0,1,0.9,0.22068185914010596,3,0,0.6,13089.0,0.6,0.6,15834.0,0.54,0.54,19703.0,0.4,0.3333333333333333,34959.0,0.21,0.3698630136986301,NaN,Do_Not_Divert,-0.3519408574834665,Do_Not_Divert,-0.3519408574834665,Do_Not_Divert,-0.6198566961548333
PSU,002,Human_Single,Sample-Exam-1,1,10,112803.0,1,1.0,0.3162001027225234,4,0,0.4,10857.0,0.4,0.4,26301.0,0.6,0.4,11746.0,0.4,0.3333333333333333,41793.0,0.1,0.25,NaN,Do_Not_Divert,-0.14703991782198128,Do_Not_Divert,-0.14703991782198128,Do_Not_Divert,-0.3675997945549532
PSU,003,Human_Single,Sample-Exam-1,1,1,305745.0,1,1.0,0.11936008179624569,5,0,0.8,39780.0,0.8,0.8,65302.0,0.8,0.8,16630.0,0.4,0.3333333333333333,58188.0,0.6,0.6666666666666665,NaN,Do_Not_Divert,-2.283839509222526,Divert,-0.4,Divert,-0.3333333333333335
PSU,003,Human_Single,Sample-Exam-1,1,2,66815.0,1,1.0,0.16330383067108623,5,1,0.8,9594.0,0.8,0.8,5928.0,0.8,0.8,9032.0,0.6,0.7499999999999999,9391.0,0.7,0.923076923076923,NaN,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.07692307692307698
PSU,003,Human_Single,Sample-Exam-1,1,3,68781.0,1,0.4,0.14276261550754787,2,0,0.6,8845.0,0.6,0.6,9656.0,0.5,0.24,7347.0,0.4,0.3333333333333333,11575.0,0.45,0.13636363636363635,NaN,Do_Not_Divert,-0.6430272920864138,Divert,-0.55,Do_Not_Divert,-0.19485675517770115
PSU,003,Human_Single,Sample-Exam-1,1,4,41620.0,1,0.4,0.11861665779644381,2,0,0.6,8658.0,0.6,0.6,4243.0,0.5,0.24,6848.0,0.4,0.3333333333333333,4696.0,0.45,0.13636363636363635,NaN,Do_Not_Divert,-0.6864900159664011,Divert,-0.55,Do_Not_Divert,-0.2080272775655761
PSU,003,Human_Single,Sample-Exam-1,1,5,34867.0,1,0.4,0.14059513952817182,3,0,0.6,5507.0,0.6,0.6,3868.0,0.5,0.24,6474.0,0.4,0.3333333333333333,4867.0,0.45,0.13636363636363635,NaN,Do_Not_Divert,-0.9703931232739362,Divert,-0.55,Do_Not_Divert,-0.29405852220422307
PSU,003,Human_Single,Sample-Exam-1,1,6,40950.0,1,0.7,0.2199268518374785,5,1,0.8,7800.0,0.8,0.8,5273.0,0.75,0.5599999999999999,7519.0,0.6,0.7499999999999999,6209.0,0.7,0.7924528301886792,NaN,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.20754716981132082
PSU,003,Human_Single,Sample-Exam-1,1,7,35146.0,1,0.4,0.20731014083602806,3,0,0.6,6427.0,0.6,0.6,4649.0,0.5,0.24,7940.0,0.4,0.3333333333333333,4665.0,0.45,0.13636363636363635,NaN,Do_Not_Divert,-0.7902626197427243,Divert,-0.55,Do_Not_Divert,-0.23947352113415885
PSU,003,Human_Single,Sample-Exam-1,1,8,46957.0,1,0.7,0.2820442849216881,3,1,0.2,12199.0,0.2,0.2,9813.0,0.45,0.13999999999999999,7020.0,0.6,0.7499999999999999,5117.0,0.55,0.32812499999999983,NaN,Do_Not_Divert,-0.7192538597584294,Divert,-0.44999999999999996,Do_Not_Divert,-0.42910031406042637
PSU,003,Human_Single,Sample-Exam-1,1,9,37393.0,1,0.9,0.22068185914010596,3,0,0.6,6334.0,0.6,0.6,7410.0,0.8,0.54,5600.0,0.4,0.3333333333333333,7129.0,0.6,0.3698630136986301,NaN,Do_Not_Divert,-1.0055453070956184,Divert,-0.4,Do_Not_Divert,-0.6198566961548333
PSU,003,Human_Single,Sample-Exam-1,1,10,50201.0,1,1.0,0.3162001027225234,4,0,0.4,8642.0,0.4,0.4,6240.0,0.7,0.4,7894.0,0.4,0.3333333333333333,12464.0,0.55,0.25,NaN,Do_Not_Divert,-0.8087195480208971,Divert,-0.44999999999999996,Do_Not_Divert,-0.3675997945549532
PSU,004,Human_Single,Sample-Exam-1,1,1,501136.0,1,1.0,0.11936008179624569,5,0,0.8,28376.0,0.8,0.8,42338.0,0.8,0.8,71713.0,0.4,0.3333333333333333,313670.0,0.48,0.6666666666666665,NaN,Do_Not_Divert,-1.8270716073780207,Divert,-0.52,Divert,-0.3333333333333335
PSU,004,Human_Single,Sample-Exam-1,1,2,448828.0,1,1.0,0.16330383067108623,5,1,0.8,23853.0,0.8,0.8,6693.0,0.8,0.8,262174.0,0.6,0.7499999999999999,130681.0,0.75,0.923076923076923,NaN,Divert,-0.25,Divert,-0.25,Divert,-0.07692307692307698
PSU,004,Human_Single,Sample-Exam-1,1,3,287774.0,1,0.4,0.14276261550754787,2,0,0.6,11622.0,0.6,0.6,58235.0,0.53,0.24,25834.0,0.4,0.3333333333333333,173145.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-0.7144747689849043,Divert,-0.5,Do_Not_Divert,-0.19485675517770115
PSU,004,Human_Single,Sample-Exam-1,1,4,77547.0,1,0.4,0.11861665779644381,2,0,0.6,11294.0,0.6,0.6,35053.0,0.53,0.24,8237.0,0.4,0.3333333333333333,7020.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-0.7627666844071124,Divert,-0.5,Do_Not_Divert,-0.2080272775655761
PSU,004,Human_Single,Sample-Exam-1,1,5,46442.0,1,0.4,0.14059513952817182,3,0,0.6,9687.0,0.6,0.6,8689.0,0.53,0.24,9891.0,0.4,0.3333333333333333,5507.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-1.0782145814154847,Divert,-0.5,Do_Not_Divert,-0.29405852220422307
PSU,004,Human_Single,Sample-Exam-1,1,6,163972.0,1,0.7,0.2199268518374785,5,1,0.8,11669.0,0.8,0.8,66300.0,0.77,0.5599999999999999,7566.0,0.6,0.7499999999999999,66409.0,0.73,0.7924528301886792,NaN,Divert,-0.27,Divert,-0.27,Divert,-0.20754716981132082
PSU,004,Human_Single,Sample-Exam-1,1,7,38672.0,1,0.4,0.20731014083602806,3,0,0.6,10093.0,0.6,0.6,6427.0,0.53,0.24,6209.0,0.4,0.3333333333333333,5881.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-0.8780695774919158,Divert,-0.5,Do_Not_Divert,-0.23947352113415885
PSU,004,Human_Single,Sample-Exam-1,1,8,145034.0,1,0.7,0.2820442849216881,3,1,0.2,9953.0,0.2,0.2,83070.0,0.36,0.13999999999999999,8502.0,0.6,0.7499999999999999,34382.0,0.42,0.32812499999999983,NaN,Do_Not_Divert,-0.549248401997346,Do_Not_Divert,-0.549248401997346,Do_Not_Divert,-0.42910031406042637
PSU,004,Human_Single,Sample-Exam-1,1,9,77064.0,1,0.9,0.22068185914010596,3,0,0.6,10780.0,0.6,0.6,12261.0,0.7,0.54,6708.0,0.4,0.3333333333333333,35350.0,0.62,0.3698630136986301,NaN,Do_Not_Divert,-1.0390634839988058,Divert,-0.38,Do_Not_Divert,-0.6198566961548333
PSU,004,Human_Single,Sample-Exam-1,1,10,67673.0,1,1.0,0.3162001027225234,4,0,0.4,13323.0,0.4,0.4,17846.0,0.6,0.4,5959.0,0.4,0.3333333333333333,21122.0,0.55,0.25,NaN,Do_Not_Divert,-0.8087195480208971,Divert,-0.44999999999999996,Do_Not_Divert,-0.3675997945549532
PSU,005,Human_Single,Sample-Exam-1,1,1,485364.0,1,1.0,0.11936008179624569,5,0,0.8,50462.0,0.8,0.8,213490.0,0.9,0.8,114220.0,0.4,0.3333333333333333,22262.0,0.9,0.6666666666666665,NaN,Do_Not_Divert,-3.425759263833789,Divert,-0.09999999999999998,Divert,-0.3333333333333335
PSU,005,Human_Single,Sample-Exam-1,1,2,310399.0,1,1.0,0.16330383067108623,5,1,0.8,20348.0,0.8,0.8,5759.0,0.9,0.8,17368.0,0.6,0.7499999999999999,16018.0,0.9,0.923076923076923,NaN,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.07692307692307698
PSU,005,Human_Single,Sample-Exam-1,1,3,1421541.0,1,0.4,0.14276261550754787,2,0,0.6,17886.0,0.6,0.6,20765.0,0.5,0.24,21698.0,0.4,0.3333333333333333,12892.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-0.7144747689849043,Divert,-0.5,Do_Not_Divert,-0.19485675517770115
PSU,005,Human_Single,Sample-Exam-1,1,4,62003.0,1,0.4,0.11861665779644381,2,0,0.6,8910.0,0.6,0.6,5490.0,0.5,0.24,8177.0,0.4,0.3333333333333333,9674.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-0.7627666844071124,Divert,-0.5,Do_Not_Divert,-0.2080272775655761
PSU,005,Human_Single,Sample-Exam-1,1,5,87291.0,1,0.4,0.14059513952817182,3,0,0.6,8245.0,0.6,0.6,3938.0,0.5,0.24,6985.0,0.4,0.3333333333333333,57414.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-1.0782145814154847,Divert,-0.5,Do_Not_Divert,-0.29405852220422307
PSU,005,Human_Single,Sample-Exam-1,1,6,44309.0,1,0.7,0.2199268518374785,5,1,0.8,7830.0,0.8,0.8,9954.0,0.75,0.5599999999999999,5039.0,0.6,0.7499999999999999,4973.0,0.75,0.7924528301886792,NaN,Divert,-0.25,Divert,-0.25,Divert,-0.20754716981132082
PSU,005,Human_Single,Sample-Exam-1,1,7,47346.0,1,0.4,0.20731014083602806,3,0,0.6,6243.0,0.6,0.6,10282.0,0.5,0.24,8819.0,0.4,0.3333333333333333,9438.0,0.5,0.13636363636363635,NaN,Do_Not_Divert,-0.8780695774919158,Divert,-0.5,Do_Not_Divert,-0.23947352113415885
PSU,005,Human_Single,Sample-Exam-1,1,8,65918.0,1,0.7,0.2820442849216881,3,1,0.2,7447.0,0.2,0.2,29854.0,0.45,0.13999999999999999,8155.0,0.6,0.7499999999999999,8931.0,0.5,0.32812499999999983,NaN,Do_Not_Divert,-0.6538671452349357,Divert,-0.5,Do_Not_Divert,-0.42910031406042637
PSU,005,Human_Single,Sample-Exam-1,1,9,63757.0,1,0.9,0.22068185914010596,3,0,0.6,8504.0,0.6,0.6,12441.0,0.75,0.54,12125.0,0.4,0.3333333333333333,18920.0,0.75,0.3698630136986301,NaN,Do_Not_Divert,-1.2569316338695231,Divert,-0.25,Do_Not_Divert,-0.6198566961548333
PSU,005,Human_Single,Sample-Exam-1,1,10,53433.0,1,1.0,0.3162001027225234,4,0,0.4,14769.0,0.4,0.4,11959.0,0.7,0.4,5637.0,0.4,0.3333333333333333,5793.0,0.7,0.25,NaN,Do_Not_Divert,-1.0292794247538688,Divert,-0.30000000000000004,Do_Not_Divert,-0.3675997945549532
PSU,006,Human_Single,Sample-Exam-1,1,1,149635.0,1,1.0,0.11936008179624569,5,0,0.8,32557.0,0.8,0.8,19546.0,0.9,0.8,33946.0,0.4,0.3333333333333333,20389.0,0.65,0.6666666666666665,NaN,Do_Not_Divert,-2.474159468324403,Divert,-0.35,Divert,-0.3333333333333335
PSU,006,Human_Single,Sample-Exam-1,1,2,49499.0,1,1.0,0.16330383067108623,5,1,0.8,14180.0,0.8,0.8,3775.0,0.9,0.8,5007.0,0.6,0.7499999999999999,9641.0,0.75,0.923076923076923,NaN,Divert,-0.25,Divert,-0.25,Divert,-0.07692307692307698
PSU,006,Human_Single,Sample-Exam-1,1,3,64210.0,1,0.4,0.14276261550754787,2,0,0.6,7894.0,0.6,0.6,9921.0,0.5,0.24,21278.0,0.8,0.3333333333333333,12106.0,0.65,0.13636363636363635,NaN,Do_Not_Divert,-0.9288171996803756,Divert,-0.35,Do_Not_Divert,-0.19485675517770115
PSU,006,Human_Single,Sample-Exam-1,1,4,61651.0,1,0.4,0.11861665779644381,2,0,0.6,6864.0,0.6,0.6,16146.0,0.5,0.24,13385.0,0.4,0.3333333333333333,10046.0,0.45,0.13636363636363635,NaN,Do_Not_Divert,-0.6864900159664011,Divert,-0.55,Do_Not_Divert,-0.2080272775655761
PSU,006,Human_Single,Sample-Exam-1,1,5,46644.0,1,0.4,0.14059513952817182,3,0,0.6,7706.0,0.6,0.6,3963.0,0.5,0.24,11747.0,0.45,0.3333333333333333,12745.0,0.47,0.13636363636363635,NaN,Do_Not_Divert,-1.0135217065305555,Divert,-0.53,Do_Not_Divert,-0.29405852220422307
PSU,006,Human_Single,Sample-Exam-1,1,6,43586.0,1,0.7,0.2199268518374785,5,1,0.8,6349.0,0.8,0.8,7176.0,0.75,0.5599999999999999,6880.0,0.6,0.7499999999999999,10108.0,0.67,0.7924528301886792,NaN,Divert,-0.32999999999999996,Divert,-0.32999999999999996,Divert,-0.20754716981132082
PSU,006,Human_Single,Sample-Exam-1,1,7,34617.0,1,0.4,0.20731014083602806,3,0,0.6,5429.0,0.6,0.6,7738.0,0.5,0.24,7894.0,0.4,0.3333333333333333,4243.0,0.45,0.13636363636363635,NaN,Do_Not_Divert,-0.7902626197427243,Divert,-0.55,Do_Not_Divert,-0.23947352113415885
PSU,006,Human_Single,Sample-Exam-1,1,8,33446.0,1,0.7,0.2820442849216881,3,1,0.2,6957.0,0.2,0.2,4305.0,0.45,0.13999999999999999,8268.0,0.6,0.7499999999999999,6381.0,0.53,0.32812499999999983,NaN,Do_Not_Divert,-0.6930991739490319,Divert,-0.47,Do_Not_Divert,-0.42910031406042637
PSU,006,Human_Single,Sample-Exam-1,1,9,35241.0,1,0.9,0.22068185914010596,3,0,0.6,6224.0,0.6,0.6,8674.0,0.75,0.54,7831.0,0.8,0.3333333333333333,5944.0,0.77,0.3698630136986301,NaN,Do_Not_Divert,-1.2904498107727105,Divert,-0.22999999999999998,Do_Not_Divert,-0.6198566961548333
PSU,006,Human_Single,Sample-Exam-1,1,10,36317.0,1,1.0,0.3162001027225234,4,0,0.4,5881.0,0.4,0.4,6880.0,0.7,0.4,8642.0,0.8,0.3333333333333333,3853.0,0.75,0.25,NaN,Do_Not_Divert,-1.1027993836648595,Divert,-0.25,Do_Not_Divert,-0.3675997945549532
PSU,007,Human_Single,Sample-Exam-1,1,1,205905.0,1,1.0,0.11936008179624569,5,0,0.8,71651.0,0.92,0.8,30935.0,0.95,0.8,22699.0,0.4,0.3333333333333333,14991.0,0.9,0.6666666666666665,NaN,Do_Not_Divert,-3.425759263833789,Divert,-0.09999999999999998,Divert,-0.3333333333333335
PSU,007,Human_Single,Sample-Exam-1,1,2,106095.0,1,1.0,0.16330383067108623,5,1,0.8,23181.0,0.85,0.8,18003.0,0.9,0.8,7176.0,0.95,0.7499999999999999,12074.0,0.95,0.923076923076923,NaN,Divert,-0.050000000000000044,Divert,-0.050000000000000044,Divert,-0.07692307692307698
PSU,007,Human_Single,Sample-Exam-1,1,3,342795.0,1,0.4,0.14276261550754787,2,0,0.6,21856.0,0.75,0.6,63929.0,0.32,0.24,111868.0,0.2,0.3333333333333333,25958.0,0.15,0.13636363636363635,NaN,Do_Not_Divert,-0.21434243069547126,Do_Not_Divert,-0.21434243069547126,Do_Not_Divert,-0.19485675517770115
PSU,007,Human_Single,Sample-Exam-1,1,4,156110.0,1,0.4,0.11861665779644381,2,0,0.6,31622.0,0.5,0.6,11342.0,0.2,0.24,38439.0,0.4,0.3333333333333333,34882.0,0.12,0.13636363636363635,NaN,Do_Not_Divert,-0.18306400425770697,Do_Not_Divert,-0.18306400425770697,Do_Not_Divert,-0.2080272775655761
PSU,007,Human_Single,Sample-Exam-1,1,5,92336.0,1,0.4,0.14059513952817182,3,0,0.6,34430.0,0.3,0.6,9438.0,0.2,0.24,14461.0,0.4,0.3333333333333333,12777.0,0.12,0.13636363636363635,NaN,Do_Not_Divert,-0.2587714995397163,Do_Not_Divert,-0.2587714995397163,Do_Not_Divert,-0.29405852220422307
PSU,007,Human_Single,Sample-Exam-1,1,6,101915.0,1,0.7,0.2199268518374785,5,1,0.8,34882.0,0.6,0.8,14773.0,0.7,0.5599999999999999,21092.0,0.6,0.7499999999999999,7378.0,0.8,0.7924528301886792,NaN,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.20754716981132082
PSU,007,Human_Single,Sample-Exam-1,1,7,155907.0,1,0.4,0.20731014083602806,3,0,0.6,80918.0,0.4,0.6,10296.0,0.32,0.24,23198.0,0.4,0.3333333333333333,14570.0,0.25,0.13636363636363635,NaN,Do_Not_Divert,-0.4390347887459579,Do_Not_Divert,-0.4390347887459579,Do_Not_Divert,-0.23947352113415885
PSU,007,Human_Single,Sample-Exam-1,1,8,125455.0,1,0.7,0.2820442849216881,3,1,0.2,19968.0,0.2,0.2,32713.0,0.4,0.13999999999999999,21029.0,0.7,0.7499999999999999,25724.0,0.65,0.32812499999999983,NaN,Do_Not_Divert,-0.8500272888054164,Divert,-0.35,Do_Not_Divert,-0.42910031406042637
PSU,007,Human_Single,Sample-Exam-1,1,9,128170.0,1,0.9,0.22068185914010596,3,0,0.6,15412.0,0.5,0.6,38235.0,0.75,0.54,38157.0,0.4,0.3333333333333333,5819.0,0.65,0.3698630136986301,NaN,Do_Not_Divert,-1.0893407493535867,Divert,-0.35,Do_Not_Divert,-0.6198566961548333
PSU,007,Human_Single,Sample-Exam-1,1,10,93522.0,1,1.0,0.3162001027225234,4,0,0.4,28298.0,0.38,0.4,13167.0,0.45,0.4,19625.0,0.4,0.3333333333333333,7316.0,0.4,0.25,NaN,Do_Not_Divert,-0.5881596712879251,Do_Not_Divert,-0.5881596712879251,Do_Not_Divert,-0.3675997945549532
PSU,008,Human_Single,Sample-Exam-1,1,1,260567.0,1,1.0,0.11936008179624569,5,0,0.8,86798.0,0.8,0.8,14009.0,0.95,0.8,42276.0,0.4,0.3333333333333333,18267.0,0.8,0.6666666666666665,NaN,Do_Not_Divert,-3.0451193456300345,Divert,-0.19999999999999996,Divert,-0.3333333333333335
PSU,008,Human_Single,Sample-Exam-1,1,2,71199.0,1,1.0,0.16330383067108623,5,1,0.8,16317.0,0.8,0.8,4587.0,0.8,0.8,5725.0,0.8,0.7499999999999999,8393.0,0.95,0.923076923076923,NaN,Divert,-0.050000000000000044,Divert,-0.050000000000000044,Divert,-0.07692307692307698
PSU,008,Human_Single,Sample-Exam-1,1,3,66862.0,1,0.4,0.14276261550754787,2,0,0.6,12855.0,0.6,0.6,4882.0,0.6,0.24,11701.0,0.4,0.3333333333333333,8704.0,0.6,0.13636363636363635,NaN,Do_Not_Divert,-0.8573697227818851,Divert,-0.4,Do_Not_Divert,-0.19485675517770115
PSU,008,Human_Single,Sample-Exam-1,1,4,59373.0,1,0.4,0.11861665779644381,2,0,0.6,9141.0,0.6,0.6,5116.0,0.6,0.24,12231.0,0.4,0.3333333333333333,9126.0,0.6,0.13636363636363635,NaN,Do_Not_Divert,-0.9153200212885348,Divert,-0.4,Do_Not_Divert,-0.2080272775655761
PSU,008,Human_Single,Sample-Exam-1,1,5,45100.0,1,0.4,0.14059513952817182,3,0,0.6,5491.0,0.6,0.6,5226.0,0.65,0.24,5819.0,0.65,0.3333333333333333,13244.0,0.65,0.13636363636363635,NaN,Do_Not_Divert,-1.4016789558401301,Divert,-0.35,Do_Not_Divert,-0.29405852220422307
PSU,008,Human_Single,Sample-Exam-1,1,6,53664.0,1,0.7,0.2199268518374785,5,1,0.8,6271.0,0.8,0.8,7519.0,0.77,0.5599999999999999,6614.0,0.9,0.7499999999999999,10733.0,0.91,0.7924528301886792,NaN,Divert,-0.08999999999999997,Divert,-0.08999999999999997,Divert,-0.20754716981132082
PSU,008,Human_Single,Sample-Exam-1,1,7,29749.0,1,0.4,0.20731014083602806,3,0,0.6,4695.0,0.6,0.6,4571.0,0.6,0.24,3915.0,0.4,0.3333333333333333,7332.0,0.4,0.13636363636363635,NaN,Do_Not_Divert,-0.7024556619935327,Divert,-0.6,Do_Not_Divert,-0.23947352113415885
PSU,008,Human_Single,Sample-Exam-1,1,8,46426.0,1,0.7,0.2820442849216881,3,1,0.2,13167.0,0.2,0.2,4072.0,0.3,0.13999999999999999,3261.0,0.95,0.7499999999999999,16255.0,0.91,0.32812499999999983,NaN,Do_Not_Divert,-1.190038204327583,Divert,-0.08999999999999997,Do_Not_Divert,-0.42910031406042637
