site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_vulnerability_P_2,red_opportunity_U_1,red_opportunity_U_2,red_activity_detected_1,red_activity_detected_2,bluebook_Neutral_prob_1,bluebook_Neutral_prob_2,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_normative_1,probs_Ptpc_normative_2,sigint_time,sigint_location_1,sigint_participant_optimal_location_1,sigint_bayesian_optimal_location_1,blue_action_time,blue_action_1,blue_action_2,blue_action_expected_utility
PSU,025,Human_Single,Sample-Exam-2,3,7,94988.0,2,0.4,0.28975833953051144,0.307640534900555,2,4,0,1,0.1,0.2,11435.0,0.1,0.2,0.1,0.2,18611.0,0.2,0.4,0.04000000000000001,0.08000000000000002,25771.0,0.25,0.6,0.04000000000000001,0.20689655172413787,4259.0,2,2,2,9750.0,Do_Not_Divert,Divert,NaN
PSU,025,Human_Single,Sample-Exam-2,3,8,107172.0,2,0.7,0.45447137484070665,0.523934581323689,5,3,0,0,0.2,0.1,12667.0,0.2,0.1,0.2,0.1,16380.0,0.6,0.2,0.13999999999999999,0.06999999999999999,23104.0,0.4,0.2,0.07526881720430106,0.06999999999999999,5632.0,1,1,1,29359.0,Divert,Divert,NaN
PSU,025,Human_Single,Sample-Exam-2,3,9,78359.0,2,0.9,0.4979723092725218,0.14815440917220846,5,5,0,0,0.2,0.4,13681.0,0.2,0.4,0.2,0.4,26146.0,0.1,0.9,0.18000000000000002,0.36000000000000004,14477.0,0.3,0.4,0.18000000000000002,0.21951219512195125,4181.0,2,2,2,5444.0,Do_Not_Divert,Divert,NaN
PSU,025,Human_Single,Sample-Exam-2,3,10,98671.0,2,1.0,0.16760650562786128,0.16673203344121457,4,5,0,0,0.4,0.4,13057.0,0.4,0.4,0.4,0.4,15834.0,0.4,0.6,0.4,0.4,18735.0,0.6,0.4,0.4,0.25,4898.0,2,2,1,29937.0,Divert,Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,1,95800.0,2,1.0,0.1684800601005959,0.37590332829012574,2,3,0,1,0.3,0.1,27456.0,0.3,0.1,0.3,0.1,8003.0,0.3,0.1,0.3,0.1,27284.0,0.18,0.1,0.1764705882352941,0.1,12215.0,1,1,1,9033.0,Divert,Do_Not_Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,2,124269.0,2,0.4,0.21878118849343675,0.48035011902701075,5,4,0,0,0.4,0.2,15819.0,0.4,0.2,0.4,0.2,18377.0,0.16,0.08,0.16000000000000003,0.08000000000000002,65925.0,0.06,0.08,0.08695652173913045,0.08000000000000002,6724.0,1,1,1,8705.0,Divert,Do_Not_Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,3,90169.0,2,0.7,0.4867026643199144,0.48477418567358754,2,5,0,0,0.1,0.2,12511.0,0.1,0.2,0.1,0.2,17628.0,0.07,0.14,0.06999999999999999,0.13999999999999999,24648.0,0.07,0.06,0.06999999999999999,0.07526881720430106,10811.0,2,2,2,8565.0,Do_Not_Divert,Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,4,145829.0,2,0.4,0.23696394915501706,0.5129556050535206,2,5,0,0,0.3,0.2,23384.0,0.3,0.2,0.3,0.2,15054.0,0.12,0.08,0.12,0.08000000000000002,42900.0,0.12,0.08,0.12,0.04166666666666666,50138.0,2,1,1,7098.0,Divert,Do_Not_Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,5,131430.0,2,0.7,0.28355227986957376,0.46476533388337005,5,2,0,0,0.2,0.1,11388.0,0.2,0.1,0.2,0.1,7098.0,0.14,0.07,0.13999999999999999,0.06999999999999999,80059.0,0.06,0.07,0.07526881720430106,0.06999999999999999,4571.0,1,1,1,5102.0,Divert,Do_Not_Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,6,57346.0,2,0.4,0.15793662470414704,0.17196512009913978,3,5,0,1,0.3,0.4,7394.0,0.3,0.4,0.3,0.4,8705.0,0.12,0.16,0.12,0.16000000000000003,22058.0,0.12,0.1,0.12,0.3636363636363636,8377.0,2,2,2,4321.0,Do_Not_Divert,Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,7,47471.0,2,0.4,0.28975833953051144,0.307640534900555,2,4,0,1,0.1,0.2,6022.0,0.1,0.2,0.1,0.2,8127.0,0.04,0.08,0.04000000000000001,0.08000000000000002,15288.0,0.04,0.06,0.04000000000000001,0.20689655172413787,7691.0,2,2,2,3697.0,Do_Not_Divert,Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,8,86954.0,2,0.7,0.45447137484070665,0.523934581323689,5,3,0,0,0.2,0.1,6771.0,0.2,0.1,0.2,0.1,9470.0,0.14,0.07,0.13999999999999999,0.06999999999999999,48500.0,0.06,0.07,0.07526881720430106,0.06999999999999999,4602.0,1,1,1,8362.0,Do_Not_Divert,Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,9,73086.0,2,0.9,0.4979723092725218,0.14815440917220846,5,5,0,0,0.2,0.4,9703.0,0.2,0.4,0.2,0.4,8471.0,0.18,0.36,0.18000000000000002,0.36000000000000004,26505.0,0.18,0.16,0.18000000000000002,0.21951219512195125,10296.0,2,2,2,11107.0,Divert,Divert,NaN
PSU,026,Human_Single,Sample-Exam-2,3,10,50279.0,2,1.0,0.16760650562786128,0.16673203344121457,4,5,0,0,0.4,0.4,5897.0,0.4,0.4,0.4,0.4,8314.0,0.4,0.4,0.4,0.4,16255.0,0.4,0.16,0.4,0.25,10140.0,2,1,1,3432.0,Divert,Do_Not_Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,1,103366.0,2,1.0,0.1684800601005959,0.37590332829012574,2,3,0,1,0.3,0.1,13322.0,0.3,0.1,0.3,0.1,19781.0,0.65,0.35,0.3,0.1,32402.0,0.25,0.75,0.3,0.24999999999999992,4306.0,2,1,1,21824.0,Do_Not_Divert,Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,2,78608.0,2,0.4,0.21878118849343675,0.48035011902701075,5,4,0,0,0.4,0.2,22214.0,0.8,0.2,0.4,0.2,12620.0,0.6,0.4,0.16000000000000003,0.08000000000000002,18673.0,0.7,0.3,0.16000000000000003,0.04166666666666666,3573.0,2,1,1,11342.0,Divert,Do_Not_Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,3,79873.0,2,0.7,0.4867026643199144,0.48477418567358754,2,5,0,0,0.1,0.2,15273.0,0.3,0.7,0.1,0.2,21060.0,0.3,0.7,0.06999999999999999,0.13999999999999999,18314.0,0.4,0.6,0.06999999999999999,0.07526881720430106,4586.0,2,2,2,6849.0,Do_Not_Divert,Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,4,65067.0,2,0.4,0.23696394915501706,0.5129556050535206,2,5,0,0,0.3,0.2,8627.0,0.3,0.7,0.3,0.2,4539.0,0.3,0.7,0.12,0.08000000000000002,4930.0,0.4,0.6,0.12,0.04166666666666666,3588.0,2,2,1,4071.0,Do_Not_Divert,Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,5,121712.0,2,0.7,0.28355227986957376,0.46476533388337005,5,2,0,0,0.2,0.1,77985.0,0.5,0.5,0.2,0.1,10078.0,0.6,0.4,0.13999999999999999,0.06999999999999999,8814.0,0.5,0.5,0.07526881720430106,0.06999999999999999,2948.0,1,1,1,13899.0,Do_Not_Divert,Do_Not_Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,6,81291.0,2,0.4,0.15793662470414704,0.17196512009913978,3,5,0,1,0.3,0.4,10218.0,0.4,0.6,0.3,0.4,8346.0,0.4,0.6,0.12,0.16000000000000003,28751.0,0.4,0.6,0.12,0.3636363636363636,3541.0,2,2,2,5273.0,Do_Not_Divert,Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,7,84709.0,2,0.4,0.28975833953051144,0.307640534900555,2,4,0,1,0.1,0.2,53040.0,0.4,0.6,0.1,0.2,6661.0,0.4,0.6,0.04000000000000001,0.08000000000000002,7598.0,0.3,0.7,0.04000000000000001,0.20689655172413787,4977.0,2,2,2,4118.0,Do_Not_Divert,Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,8,80340.0,2,0.7,0.45447137484070665,0.523934581323689,5,3,0,0,0.2,0.1,13977.0,0.6,0.4,0.2,0.1,18237.0,0.65,0.35,0.13999999999999999,0.06999999999999999,14430.0,0.65,0.35,0.07526881720430106,0.06999999999999999,2745.0,1,1,1,13135.0,Divert,Do_Not_Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,9,45240.0,2,0.9,0.4979723092725218,0.14815440917220846,5,5,0,0,0.2,0.4,9890.0,0.8,0.2,0.2,0.4,8596.0,0.85,0.15,0.18000000000000002,0.36000000000000004,8065.0,0.75,0.25,0.09890109890109888,0.36000000000000004,3276.0,1,1,2,3635.0,Divert,Do_Not_Divert,NaN
PSU,027,Human_Single,Sample-Exam-2,3,10,63492.0,2,1.0,0.16760650562786128,0.16673203344121457,4,5,0,0,0.4,0.4,8908.0,0.5,0.5,0.4,0.4,16286.0,0.5,0.5,0.4,0.4,19563.0,0.25,0.75,0.25,0.4,4040.0,1,1,1,7784.0,Do_Not_Divert,Divert,NaN
PSU,028,Human_Single,Sample-Exam-2,3,1,155002.0,2,1.0,0.1684800601005959,0.37590332829012574,2,3,0,1,0.3,0.1,37175.0,0.45,0.55,0.3,0.1,37362.0,0.52,0.48,0.3,0.1,10281.0,0.4,0.6,0.1764705882352941,0.1,11326.0,1,1,1,14648.0,Divert,Divert,NaN
PSU,028,Human_Single,Sample-Exam-2,3,2,94817.0,2,0.4,0.21878118849343675,0.48035011902701075,5,4,0,0,0.4,0.2,16411.0,0.65,0.35,0.4,0.2,11934.0,0.55,0.45,0.16000000000000003,0.08000000000000002,8408.0,0.55,0.45,0.16000000000000003,0.04166666666666666,12434.0,2,1,1,12558.0,Divert,Do_Not_Divert,NaN
