X,Y,SOCINT
3,99,2
3,100,2
4,1,1
4,2,1
4,3,1
4,4,1
4,5,1
4,6,1
4,7,1
4,8,1
4,9,1
4,10,1
4,11,1
4,12,1
4,13,1
4,14,1
4,15,1
4,16,1
4,17,1
4,18,1
4,19,1
4,20,1
4,21,1
4,22,1
4,23,1
4,24,1
4,25,1
4,26,1
4,27,1
4,28,1
4,29,1
4,30,1
4,31,1
4,32,1
4,33,1
4,34,1
4,35,1
4,36,1
4,37,1
4,38,1
4,39,1
4,40,1
4,41,1
4,42,1
4,43,1
4,44,1
4,45,2
4,46,2
4,47,2
4,48,2
4,49,2
4,50,2
4,51,2
4,52,2
4,53,2
4,54,2
4,55,2
4,56,2
4,57,2
4,58,2
4,59,2
4,60,2
4,61,2
4,62,2
4,63,2
4,64,2
4,65,2
4,66,2
4,67,2
4,68,2
4,69,2
4,70,2
4,71,2
4,72,2
4,73,2
4,74,2
4,75,2
4,76,2
4,77,2
4,78,2
4,79,2
4,80,2
4,81,2
4,82,2
4,83,2
4,84,2
4,85,2
4,86,2
4,87,2
4,88,2
4,89,2
4,90,2
4,91,2
4,92,2
4,93,2
4,94,2
4,95,2
4,96,2
4,97,2
4,98,2
4,99,2
4,100,2
5,1,1
5,2,1
5,3,1
5,4,1
5,5,1
5,6,1
5,7,1
5,8,1
5,9,1
5,10,1
5,11,1
5,12,1
5,13,1
5,14,1
5,15,1
5,16,1
5,17,1
5,18,1
5,19,1
5,20,1
5,21,1
5,22,1
5,23,1
5,24,1
5,25,1
5,26,1
5,27,1
5,28,1
5,29,1
5,30,1
5,31,1
5,32,1
5,33,1
5,34,1
5,35,1
5,36,1
5,37,1
5,38,1
5,39,1
5,40,1
5,41,1
5,42,1
5,43,1
5,44,1
5,45,2
5,46,2
5,47,2
5,48,2
5,49,2
5,50,2
5,51,2
5,52,2
5,53,2
5,54,2
5,55,2
5,56,2
5,57,2
5,58,2
5,59,2
5,60,2
5,61,2
5,62,2
5,63,2
5,64,2
5,65,2
5,66,2
5,67,2
5,68,2
5,69,2
5,70,2
5,71,2
5,72,2
5,73,2
5,74,2
5,75,2
5,76,2
5,77,2
5,78,2
5,79,2
5,80,2
5,81,2
5,82,2
5,83,2
5,84,2
5,85,2
5,86,2
5,87,2
5,88,2
5,89,2
5,90,2
5,91,2
5,92,2
5,93,2
5,94,2
5,95,2
5,96,2
5,97,2
5,98,2
5,99,2
5,100,2
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1
6,6,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
6,12,1
6,13,1
6,14,1
6,15,1
6,16,1
6,17,1
6,18,1
6,19,1
6,20,1
6,21,1
6,22,1
6,23,1
6,24,1
6,25,1
6,26,1
6,27,1
6,28,1
6,29,1
6,30,1
6,31,1
6,32,1
6,33,1
6,34,1
6,35,1
6,36,1
6,37,1
6,38,1
6,39,1
6,40,1
6,41,1
6,42,1
6,43,1
6,44,1
6,45,2
6,46,2
6,47,2
6,48,2
6,49,2
6,50,2
6,51,2
6,52,2
6,53,2
6,54,2
6,55,2
6,56,2
6,57,2
6,58,2
6,59,2
6,60,2
6,61,2
6,62,2
6,63,2
6,64,2
6,65,2
6,66,2
6,67,2
6,68,2
6,69,2
6,70,2
6,71,2
6,72,2
6,73,2
6,74,2
6,75,2
6,76,2
6,77,2
6,78,2
6,79,2
6,80,2
6,81,2
6,82,2
6,83,2
6,84,2
6,85,2
6,86,2
6,87,2
6,88,2
6,89,2
6,90,2
6,91,2
6,92,2
6,93,2
6,94,2
6,95,2
6,96,2
6,97,2
6,98,2
6,99,2
6,100,2
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,7,1
7,8,1
7,9,1
7,10,1
7,11,1
7,12,1
7,13,1
7,14,1
7,15,1
7,16,1
7,17,1
7,18,1
7,19,1
7,20,1
7,21,1
7,22,1
7,23,1
7,24,1
7,25,1
7,26,1
7,27,1
7,28,1
7,29,1
7,30,1
7,31,1
7,32,1
7,33,1
7,34,1
7,35,1
7,36,1
7,37,1
7,38,1
7,39,1
7,40,1
7,41,1
7,42,1
7,43,1
7,44,1
7,45,2
7,46,2
7,47,2
7,48,2
7,49,2
7,50,2
7,51,2
7,52,2
7,53,2
7,54,2
7,55,2
7,56,2
7,57,2
7,58,2
7,59,2
7,60,2
7,61,2
7,62,2
7,63,2
7,64,2
7,65,2
7,66,2
7,67,2
7,68,2
7,69,2
7,70,2
7,71,2
7,72,2
7,73,2
7,74,2
7,75,2
7,76,2
7,77,2
7,78,2
7,79,2
7,80,2
7,81,2
7,82,2
7,83,2
7,84,2
7,85,2
7,86,2
7,87,2
7,88,2
7,89,2
7,90,2
7,91,2
7,92,2
7,93,2
7,94,2
7,95,2
7,96,2
7,97,2
7,98,2
7,99,2
7,100,2
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,1
8,8,1
8,9,1
8,10,1
8,11,1
8,12,1
8,13,1
8,14,1
8,15,1
8,16,1
8,17,1
8,18,1
8,19,1
8,20,1
8,21,1
8,22,1
8,23,1
8,24,1
8,25,1
8,26,1
8,27,1
8,28,1
8,29,1
8,30,1
8,31,1
8,32,1
8,33,1
8,34,1
8,35,1
8,36,1
8,37,1
8,38,1
8,39,1
8,40,1
8,41,1
8,42,1
8,43,1
8,44,1
8,45,2
8,46,2
8,47,2
8,48,2
8,49,2
8,50,2
8,51,2
8,52,2
8,53,2
8,54,2
8,55,2
8,56,2
8,57,2
8,58,2
8,59,2
8,60,2
8,61,2
8,62,2
8,63,2
8,64,2
8,65,2
8,66,2
8,67,2
8,68,2
8,69,2
8,70,2
8,71,2
8,72,2
8,73,2
8,74,2
8,75,2
8,76,2
8,77,2
8,78,2
8,79,2
8,80,2
8,81,2
8,82,2
8,83,2
8,84,2
8,85,2
8,86,2
8,87,2
8,88,2
8,89,2
8,90,2
8,91,2
8,92,2
8,93,2
8,94,2
8,95,2
8,96,2
8,97,2
8,98,2
8,99,2
8,100,2
9,1,1
9,2,1
9,3,1
9,4,1
9,5,1
9,6,1
9,7,1
9,8,1
9,9,1
9,10,1
9,11,1
9,12,1
9,13,1
9,14,1
9,15,1
9,16,1
9,17,1
9,18,1
9,19,1
9,20,1
9,21,1
9,22,1
9,23,1
9,24,1
9,25,1
9,26,1
9,27,1
9,28,1
9,29,1
9,30,1
9,31,1
9,32,1
9,33,1
9,34,1
9,35,1
9,36,1
9,37,1
9,38,1
9,39,1
9,40,1
9,41,1
9,42,1
9,43,1
9,44,1
9,45,2
9,46,2
9,47,2
9,48,2
9,49,2
9,50,2
9,51,2
9,52,2
9,53,2
9,54,2
9,55,2
9,56,2
9,57,2
9,58,2
9,59,2
9,60,2
9,61,2
9,62,2
9,63,2
9,64,2
9,65,2
9,66,2
9,67,2
9,68,2
9,69,2
9,70,2
9,71,2
9,72,2
9,73,2
9,74,2
9,75,2
9,76,2
9,77,2
9,78,2
9,79,2
9,80,2
9,81,2
9,82,2
9,83,2
9,84,2
9,85,2
9,86,2
9,87,2
9,88,2
9,89,2
9,90,2
9,91,2
9,92,2
9,93,2
9,94,2
9,95,2
9,96,2
9,97,2
9,98,2
9,99,2
9,100,2
10,1,1
10,2,1
10,3,1
10,4,1
10,5,1
10,6,1
10,7,1
10,8,1
10,9,1
10,10,1
10,11,1
10,12,1
10,13,1
10,14,1
10,15,1
10,16,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,1
10,26,1
10,27,1
10,28,1
10,29,1
10,30,1
10,31,1
10,32,1
10,33,1
10,34,1
10,35,1
10,36,1
10,37,1
10,38,1
10,39,1
10,40,1
10,41,1
10,42,1
10,43,1
10,44,1
10,45,2
10,46,2
10,47,2
10,48,2
10,49,2
10,50,2
10,51,2
10,52,2
10,53,2
10,54,2
10,55,2
10,56,2
10,57,2
10,58,2
10,59,2
10,60,2
10,61,2
10,62,2
10,63,2
10,64,2
10,65,2
10,66,2
10,67,2
10,68,2
10,69,2
10,70,2
10,71,2
10,72,2
10,73,2
10,74,2
10,75,2
10,76,2
10,77,2
10,78,2
10,79,2
10,80,2
10,81,2
10,82,2
10,83,2
10,84,2
10,85,2
10,86,2
10,87,2
10,88,2
10,89,2
10,90,2
10,91,2
10,92,2
10,93,2
10,94,2
10,95,2
10,96,2
10,97,2
10,98,2
10,99,2
10,100,2
11,1,1
11,2,1
11,3,1
11,4,1
11,5,1
11,6,1
11,7,1
11,8,1
11,9,1
11,10,1
11,11,1
11,12,1
11,13,1
11,14,1
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,20,1
11,21,1
11,22,1
11,23,1
11,24,1
11,25,1
11,26,1
11,27,1
11,28,1
11,29,1
11,30,1
11,31,1
11,32,1
11,33,1
11,34,1
11,35,1
11,36,1
11,37,1
11,38,1
11,39,1
11,40,1
11,41,1
11,42,1
11,43,1
11,44,1
11,45,2
11,46,2
11,47,2
11,48,2
11,49,2
11,50,2
11,51,2
11,52,2
11,53,2
11,54,2
11,55,2
11,56,2
11,57,2
11,58,2
11,59,2
11,60,2
11,61,2
11,62,2
11,63,2
11,64,2
11,65,2
11,66,2
11,67,2
11,68,2
11,69,2
11,70,2
11,71,2
11,72,2
11,73,2
11,74,2
11,75,2
11,76,2
11,77,2
11,78,2
11,79,2
11,80,2
11,81,2
11,82,2
11,83,2
11,84,2
11,85,2
11,86,2
11,87,2
11,88,2
11,89,2
11,90,2
11,91,2
11,92,2
11,93,2
11,94,2
11,95,2
11,96,2
11,97,2
11,98,2
11,99,2
11,100,2
12,1,1
12,2,1
12,3,1
12,4,1
12,5,1
12,6,1
12,7,1
12,8,1
12,9,1
12,10,1
12,11,1
12,12,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
12,18,1
12,19,1
12,20,1
12,21,1
12,22,1
12,23,1
12,24,1
12,25,1
12,26,1
12,27,1
12,28,1
12,29,1
12,30,1
12,31,1
12,32,1
12,33,1
12,34,1
12,35,1
12,36,1
12,37,1
12,38,1
12,39,1
12,40,1
12,41,1
12,42,1
12,43,1
12,44,1
12,45,2
12,46,2
12,47,2
12,48,2
12,49,2
12,50,2
12,51,2
12,52,2
12,53,2
12,54,2
12,55,2
12,56,2
12,57,2
12,58,2
12,59,2
12,60,2
12,61,2
12,62,2
12,63,2
12,64,2
12,65,2
12,66,2
12,67,2
12,68,2
12,69,2
12,70,2
12,71,2
12,72,2
12,73,2
12,74,2
12,75,2
12,76,2
12,77,2
12,78,2
12,79,2
12,80,2
12,81,2
12,82,2
12,83,2
12,84,2
12,85,2
12,86,2
12,87,2
12,88,2
12,89,2
12,90,2
12,91,2
12,92,2
12,93,2
12,94,2
12,95,2
12,96,2
12,97,2
12,98,2
12,99,2
12,100,2
13,1,1
13,2,1
13,3,1
13,4,1
13,5,1
13,6,1
13,7,1
13,8,1
13,9,1
13,10,1
13,11,1
13,12,1
13,13,1
13,14,1
13,15,1
13,16,1
13,17,1
13,18,1
13,19,1
13,20,1
13,21,1
13,22,1
13,23,1
13,24,1
13,25,1
13,26,1
13,27,1
13,28,1
13,29,1
13,30,1
13,31,1
13,32,1
13,33,1
13,34,1
13,35,1
13,36,1
13,37,1
13,38,1
13,39,1
13,40,1
13,41,1
13,42,1
13,43,1
13,44,1
13,45,2
13,46,2
13,47,2
13,48,2
13,49,2
13,50,2
13,51,2
13,52,2
13,53,2
13,54,2
13,55,2
13,56,2
13,57,2
13,58,2
13,59,2
13,60,2
13,61,2
13,62,2
13,63,2
13,64,2
13,65,2
13,66,2
13,67,2
13,68,2
13,69,2
13,70,2
13,71,2
13,72,2
13,73,2
13,74,2
13,75,2
13,76,2
13,77,2
13,78,2
13,79,2
13,80,2
13,81,2
13,82,2
13,83,2
13,84,2
13,85,2
13,86,2
13,87,2
13,88,2
13,89,2
13,90,2
13,91,2
13,92,2
13,93,2
13,94,2
13,95,2
13,96,2
13,97,2
13,98,2
13,99,2
13,100,2
14,1,1
14,2,1
14,3,1
14,4,1
14,5,1
14,6,1
14,7,1
14,8,1
14,9,1
14,10,1
14,11,1
14,12,1
14,13,1
14,14,1
14,15,1
14,16,1
14,17,1
14,18,1
14,19,1
14,20,1
14,21,1
14,22,1
14,23,1
14,24,1
14,25,1
14,26,1
14,27,1
14,28,1
14,29,1
14,30,1
14,31,1
14,32,1
14,33,1
14,34,1
14,35,1
14,36,1
14,37,1
14,38,1
14,39,1
14,40,1
14,41,1
14,42,1
14,43,1
14,44,1
14,45,2
14,46,2
14,47,2
14,48,2
14,49,2
14,50,2
14,51,2
14,52,2
14,53,2
14,54,2
14,55,2
14,56,2
14,57,2
14,58,2
14,59,2
14,60,2
14,61,2
14,62,2
14,63,2
14,64,2
14,65,2
14,66,2
14,67,2
14,68,2
14,69,2
14,70,2
14,71,2
14,72,2
14,73,2
14,74,2
14,75,2
14,76,2
14,77,2
14,78,2
14,79,2
14,80,2
14,81,2
14,82,2
14,83,2
14,84,2
14,85,2
14,86,2
14,87,2
14,88,2
14,89,2
14,90,2
14,91,2
14,92,2
14,93,2
14,94,2
14,95,2
14,96,2
14,97,2
14,98,2
14,99,2
14,100,2
15,1,1
15,2,1
15,3,1
15,4,1
15,5,1
15,6,1
15,7,1
15,8,1
15,9,1
15,10,1
15,11,1
15,12,1
15,13,1
15,14,1
15,15,1
15,16,1
15,17,1
15,18,1
15,19,1
15,20,1
15,21,1
15,22,1
15,23,1
15,24,1
15,25,1
15,26,1
15,27,1
15,28,1
15,29,1
15,30,1
15,31,1
15,32,1
15,33,1
15,34,1
15,35,1
15,36,1
15,37,1
15,38,1
15,39,1
15,40,1
15,41,1
15,42,1
15,43,1
15,44,1
15,45,2
15,46,2
15,47,2
15,48,2
15,49,2
15,50,2
15,51,2
15,52,2
15,53,2
15,54,2
15,55,2
15,56,2
15,57,2
15,58,2
15,59,2
15,60,2
15,61,2
15,62,2
15,63,2
15,64,2
15,65,2
15,66,2
15,67,2
15,68,2
15,69,2
15,70,2
15,71,2
15,72,2
15,73,2
15,74,2
15,75,2
15,76,2
15,77,2
15,78,2
15,79,2
15,80,2
15,81,2
15,82,2
15,83,2
15,84,2
15,85,2
15,86,2
15,87,2
15,88,2
15,89,2
15,90,2
15,91,2
15,92,2
15,93,2
15,94,2
15,95,2
15,96,2
15,97,2
15,98,2
15,99,2
15,100,2
16,1,1
16,2,1
16,3,1
16,4,1
16,5,1
16,6,1
16,7,1
16,8,1
16,9,1
16,10,1
16,11,1
16,12,1
16,13,1
16,14,1
16,15,1
16,16,1
16,17,1
16,18,1
16,19,1
16,20,1
16,21,1
16,22,1
16,23,1
16,24,1
16,25,1
16,26,1
16,27,1
16,28,1
16,29,1
16,30,1
16,31,1
16,32,1
16,33,1
16,34,1
16,35,1
16,36,1
16,37,1
16,38,1
16,39,1
16,40,1
16,41,1
16,42,1
16,43,1
16,44,1
16,45,2
16,46,2
16,47,2
16,48,2
16,49,2
16,50,2
16,51,2
16,52,2
16,53,2
16,54,2
16,55,2
16,56,2
16,57,2
16,58,2
16,59,2
16,60,2
16,61,2
16,62,2
16,63,2
16,64,2
16,65,2
16,66,2
16,67,2
16,68,2
16,69,2
16,70,2
16,71,2
16,72,2
16,73,2
16,74,2
16,75,2
16,76,2
16,77,2
16,78,2
16,79,2
16,80,2
16,81,2
16,82,2
16,83,2
16,84,2
16,85,2
16,86,2
16,87,2
16,88,2
16,89,2
16,90,2
16,91,2
16,92,2
16,93,2
16,94,2
16,95,2
16,96,2
16,97,2
16,98,2
16,99,2
16,100,2
17,1,1
17,2,1
17,3,1
17,4,1
17,5,1
17,6,1
17,7,1
17,8,1
17,9,1
17,10,1
17,11,1
17,12,1
17,13,1
17,14,1
17,15,1
17,16,1
17,17,1
17,18,1
17,19,1
17,20,1
17,21,1
17,22,1
17,23,1
17,24,1
17,25,1
17,26,1
17,27,1
17,28,1
17,29,1
17,30,1
17,31,1
17,32,1
17,33,1
17,34,1
17,35,1
17,36,1
17,37,1
17,38,1
17,39,1
17,40,1
17,41,1
17,42,1
17,43,1
17,44,1
17,45,2
17,46,2
17,47,2
17,48,2
17,49,2
17,50,2
17,51,2
17,52,2
17,53,2
17,54,2
17,55,2
17,56,2
17,57,2
17,58,2
17,59,2
17,60,2
17,61,2
17,62,2
17,63,2
17,64,2
17,65,2
17,66,2
17,67,2
17,68,2
17,69,2
17,70,2
17,71,2
17,72,2
17,73,2
17,74,2
17,75,2
17,76,2
17,77,2
17,78,2
17,79,2
17,80,2
17,81,2
17,82,2
17,83,2
17,84,2
17,85,2
17,86,2
17,87,2
17,88,2
17,89,2
17,90,2
17,91,2
17,92,2
17,93,2
17,94,2
17,95,2
17,96,2
17,97,2
17,98,2
17,99,2
17,100,2
18,1,1
18,2,1
18,3,1
18,4,1
18,5,1
18,6,1
18,7,1
18,8,1
18,9,1
18,10,1
18,11,1
18,12,1
18,13,1
18,14,1
18,15,1
18,16,1
18,17,1
18,18,1
18,19,1
18,20,1
18,21,1
18,22,1
18,23,1
18,24,1
18,25,1
18,26,1
18,27,1
18,28,1
18,29,1
18,30,1
18,31,1
18,32,1
18,33,1
18,34,1
18,35,1
18,36,1
18,37,1
18,38,1
18,39,1
18,40,1
18,41,1
18,42,1
18,43,1
18,44,1
18,45,2
18,46,2
18,47,2
18,48,2
18,49,2
18,50,2
18,51,2
18,52,2
18,53,2
18,54,2
18,55,2
18,56,2
18,57,2
18,58,2
18,59,2
18,60,2
18,61,2
18,62,2
18,63,2
18,64,2
18,65,2
18,66,2
18,67,2
18,68,2
18,69,2
18,70,2
18,71,2
18,72,2
18,73,2
18,74,2
18,75,2
18,76,2
18,77,2
18,78,2
18,79,2
18,80,2
18,81,2
18,82,2
18,83,2
18,84,2
18,85,2
18,86,2
18,87,2
18,88,2
18,89,2
18,90,2
18,91,2
18,92,2
18,93,2
18,94,2
18,95,2
18,96,2
18,97,2
18,98,2
18,99,2
18,100,2
19,1,1
19,2,1
19,3,1
19,4,1
19,5,1
19,6,1
19,7,1
19,8,1
19,9,1
19,10,1
19,11,1
19,12,1
19,13,1
19,14,1
19,15,1
19,16,1
19,17,1
19,18,1
19,19,1
19,20,1
19,21,1
19,22,1
19,23,1
19,24,1
19,25,1
19,26,1
19,27,1
19,28,1
19,29,1
19,30,1
19,31,1
19,32,1
19,33,1
19,34,1
19,35,1
19,36,1
19,37,1
19,38,1
19,39,1
19,40,1
19,41,1
19,42,1
19,43,1
19,44,1
19,45,2
19,46,2
19,47,2
19,48,2
19,49,2
19,50,2
19,51,2
19,52,2
19,53,2
19,54,2
19,55,2
19,56,2
19,57,2
19,58,2
19,59,2
19,60,2
19,61,2
19,62,2
19,63,2
19,64,2
19,65,2
19,66,2
19,67,2
19,68,2
19,69,2
19,70,2
19,71,2
19,72,2
19,73,2
19,74,2
19,75,2
19,76,2
19,77,2
19,78,2
19,79,2
19,80,2
19,81,2
19,82,2
19,83,2
19,84,2
19,85,2
19,86,2
19,87,2
19,88,2
19,89,2
19,90,2
19,91,2
19,92,2
19,93,2
19,94,2
19,95,2
19,96,2
19,97,2
19,98,2
19,99,2
19,100,2
20,1,1
20,2,1
20,3,1
20,4,1
20,5,1
20,6,1
20,7,1
20,8,1
20,9,1
20,10,1
20,11,1
20,12,1
20,13,1
20,14,1
20,15,1
20,16,1
20,17,1
20,18,1
20,19,1
20,20,1
20,21,1
20,22,1
20,23,1
20,24,1
20,25,1
20,26,1
20,27,1
20,28,1
20,29,1
20,30,1
20,31,1
20,32,1
20,33,1
20,34,1
20,35,1
20,36,1
20,37,1
20,38,1
20,39,1
20,40,1
20,41,1
20,42,1
20,43,1
20,44,1
20,45,2
20,46,2
20,47,2
20,48,2
20,49,2
20,50,2
20,51,2
20,52,2
20,53,2
20,54,2
20,55,2
20,56,2
20,57,2
20,58,2
20,59,2
20,60,2
20,61,2
20,62,2
20,63,2
20,64,2
20,65,2
20,66,2
20,67,2
20,68,2
20,69,2
20,70,2
20,71,2
20,72,2
20,73,2
20,74,2
20,75,2
20,76,2
20,77,2
20,78,2
20,79,2
20,80,2
20,81,2
20,82,2
20,83,2
20,84,2
20,85,2
20,86,2
20,87,2
20,88,2
20,89,2
20,90,2
20,91,2
20,92,2
20,93,2
20,94,2
20,95,2
20,96,2
20,97,2
20,98,2
20,99,2
20,100,2
21,1,1
21,2,1
21,3,1
21,4,1
21,5,1
21,6,1
21,7,1
21,8,1
21,9,1
21,10,1
21,11,1
21,12,1
21,13,1
21,14,1
21,15,1
21,16,1
21,17,1
21,18,1
21,19,1
21,20,1
21,21,1
21,22,1
21,23,1
21,24,1
21,25,1
21,26,1
21,27,1
21,28,1
21,29,1
21,30,1
21,31,1
21,32,1
21,33,1
21,34,1
21,35,1
21,36,1
21,37,1
21,38,1
21,39,1
21,40,1
21,41,1
21,42,1
21,43,1
21,44,1
21,45,2
21,46,2
21,47,2
21,48,2
21,49,2
21,50,2
21,51,2
21,52,2
21,53,2
21,54,2
21,55,2
21,56,2
21,57,2
21,58,2
21,59,2
21,60,2
21,61,2
21,62,2
21,63,2
21,64,2
21,65,2
21,66,2
21,67,2
21,68,2
21,69,2
21,70,2
21,71,2
21,72,2
21,73,2
21,74,2
21,75,2
21,76,2
21,77,2
21,78,2
21,79,2
21,80,2
21,81,2
21,82,2
21,83,2
21,84,2
21,85,2
21,86,2
21,87,2
21,88,2
21,89,2
21,90,2
21,91,2
21,92,2
21,93,2
21,94,2
21,95,2
21,96,2
21,97,2
21,98,2
21,99,2
21,100,2
22,1,1
22,2,1
22,3,1
22,4,1
22,5,1
22,6,1
22,7,1
22,8,1
22,9,1
22,10,1
22,11,1
22,12,1
22,13,1
22,14,1
22,15,1
22,16,1
22,17,1
22,18,1
22,19,1
22,20,1
22,21,1
22,22,1
22,23,1
22,24,1
22,25,1
22,26,1
22,27,1
22,28,1
22,29,1
22,30,1
22,31,1
22,32,1
22,33,1
22,34,1
22,35,1
22,36,1
22,37,1
22,38,1
22,39,1
22,40,1
22,41,1
22,42,1
22,43,1
22,44,1
22,45,2
22,46,2
22,47,2
22,48,2
22,49,2
22,50,2
22,51,2
22,52,2
22,53,2
22,54,2
22,55,2
22,56,2
22,57,2
22,58,2
22,59,2
22,60,2
22,61,2
22,62,2
22,63,2
22,64,2
22,65,2
22,66,2
22,67,2
22,68,2
22,69,2
22,70,2
22,71,2
22,72,2
22,73,2
22,74,2
22,75,2
22,76,2
22,77,2
22,78,2
22,79,2
22,80,2
22,81,2
22,82,2
22,83,2
22,84,2
22,85,2
22,86,2
22,87,2
22,88,2
22,89,2
22,90,2
22,91,2
22,92,2
22,93,2
22,94,2
22,95,2
22,96,2
22,97,2
22,98,2
22,99,2
22,100,2
23,1,1
23,2,1
23,3,1
23,4,1
23,5,1
23,6,1
23,7,1
23,8,1
23,9,1
23,10,1
23,11,1
23,12,1
23,13,1
23,14,1
23,15,1
23,16,1
23,17,1
23,18,1
23,19,1
23,20,1
23,21,1
23,22,1
23,23,1
23,24,1
23,25,1
23,26,1
23,27,1
23,28,1
23,29,1
23,30,1
23,31,1
23,32,1
23,33,1
23,34,1
23,35,1
23,36,1
23,37,1
23,38,1
23,39,1
23,40,1
23,41,1
23,42,1
23,43,1
23,44,1
23,45,2
23,46,2
23,47,2
23,48,2
23,49,2
23,50,2
23,51,2
23,52,2
23,53,2
23,54,2
23,55,2
23,56,2
23,57,2
23,58,2
23,59,2
23,60,2
23,61,2
23,62,2
23,63,2
23,64,2
23,65,2
23,66,2
23,67,2
23,68,2
23,69,2
23,70,2
23,71,2
23,72,2
23,73,2
23,74,2
23,75,2
23,76,2
23,77,2
23,78,2
23,79,2
23,80,2
23,81,2
23,82,2
23,83,2
23,84,2
23,85,2
23,86,2
23,87,2
23,88,2
23,89,2
23,90,2
23,91,2
23,92,2
23,93,2
23,94,2
23,95,2
23,96,2
23,97,2
23,98,2
23,99,2
23,100,2
24,1,1
24,2,1
24,3,1
24,4,1
24,5,1
24,6,1
24,7,1
24,8,1
24,9,1
24,10,1
24,11,1
24,12,1
24,13,1
24,14,1
24,15,1
24,16,1
24,17,1
24,18,1
24,19,1
24,20,1
24,21,1
24,22,1
24,23,1
24,24,1
24,25,1
24,26,1
24,27,1
24,28,1
24,29,1
