X,Y,SOCINT
6,81,4
6,82,4
6,83,4
6,84,4
6,85,4
6,86,4
6,87,4
6,88,4
6,89,4
6,90,4
6,91,4
6,92,4
6,93,4
6,94,4
6,95,4
6,96,4
6,97,4
6,98,4
6,99,4
7,0,2
7,1,2
7,2,2
7,3,2
7,4,2
7,5,2
7,6,2
7,7,2
7,8,2
7,9,2
7,10,2
7,11,2
7,12,2
7,13,2
7,14,2
7,15,2
7,16,2
7,17,2
7,18,2
7,19,2
7,20,2
7,21,2
7,22,2
7,23,2
7,24,2
7,25,2
7,26,2
7,27,2
7,28,2
7,29,2
7,30,2
7,31,2
7,32,2
7,33,2
7,34,2
7,35,2
7,36,2
7,37,2
7,38,2
7,39,2
7,40,2
7,41,2
7,42,2
7,43,2
7,44,2
7,45,2
7,46,2
7,47,2
7,48,2
7,49,2
7,50,4
7,51,4
7,52,4
7,53,4
7,54,4
7,55,4
7,56,4
7,57,4
7,58,4
7,59,4
7,60,4
7,61,4
7,62,4
7,63,4
7,64,4
7,65,4
7,66,4
7,67,4
7,68,4
7,69,4
7,70,4
7,71,4
7,72,4
7,73,4
7,74,4
7,75,4
7,76,4
7,77,4
7,78,4
7,79,4
7,80,4
7,81,4
7,82,4
7,83,4
7,84,4
7,85,4
7,86,4
7,87,4
7,88,4
7,89,4
7,90,4
7,91,4
7,92,4
7,93,4
7,94,4
7,95,4
7,96,4
7,97,4
7,98,4
7,99,4
8,0,2
8,1,2
8,2,2
8,3,2
8,4,2
8,5,2
8,6,2
8,7,2
8,8,2
8,9,2
8,10,2
8,11,2
8,12,2
8,13,2
8,14,2
8,15,2
8,16,2
8,17,2
8,18,2
8,19,2
8,20,2
8,21,2
8,22,2
8,23,2
8,24,2
8,25,2
8,26,2
8,27,2
8,28,2
8,29,2
8,30,2
8,31,2
8,32,2
8,33,2
8,34,2
8,35,2
8,36,2
8,37,2
8,38,2
8,39,2
8,40,2
8,41,2
8,42,2
8,43,2
8,44,2
8,45,2
8,46,2
8,47,2
8,48,2
8,49,2
8,50,4
8,51,4
8,52,4
8,53,4
8,54,4
8,55,4
8,56,4
8,57,4
8,58,4
8,59,4
8,60,4
8,61,4
8,62,4
8,63,4
8,64,4
8,65,4
8,66,4
8,67,4
8,68,4
8,69,4
8,70,4
8,71,4
8,72,4
8,73,4
8,74,4
8,75,4
8,76,4
8,77,4
8,78,4
8,79,4
8,80,4
8,81,4
8,82,4
8,83,4
8,84,4
8,85,4
8,86,4
8,87,4
8,88,4
8,89,4
8,90,4
8,91,4
8,92,4
8,93,4
8,94,4
8,95,4
8,96,4
8,97,4
8,98,4
8,99,4
9,0,2
9,1,2
9,2,2
9,3,2
9,4,2
9,5,2
9,6,2
9,7,2
9,8,2
9,9,2
9,10,2
9,11,2
9,12,2
9,13,2
9,14,2
9,15,2
9,16,2
9,17,2
9,18,2
9,19,2
9,20,2
9,21,2
9,22,2
9,23,2
9,24,2
9,25,2
9,26,2
9,27,2
9,28,2
9,29,2
9,30,2
9,31,2
9,32,2
9,33,2
9,34,2
9,35,2
9,36,2
9,37,2
9,38,2
9,39,2
9,40,2
9,41,2
9,42,2
9,43,2
9,44,2
9,45,2
9,46,2
9,47,2
9,48,2
9,49,2
9,50,4
9,51,4
9,52,4
9,53,4
9,54,4
9,55,4
9,56,4
9,57,4
9,58,4
9,59,4
9,60,4
9,61,4
9,62,4
9,63,4
9,64,4
9,65,4
9,66,4
9,67,4
9,68,4
9,69,4
9,70,4
9,71,4
9,72,4
9,73,4
9,74,4
9,75,4
9,76,4
9,77,4
9,78,4
9,79,4
9,80,4
9,81,4
9,82,4
9,83,4
9,84,4
9,85,4
9,86,4
9,87,4
9,88,4
9,89,4
9,90,4
9,91,4
9,92,4
9,93,4
9,94,4
9,95,4
9,96,4
9,97,4
9,98,4
9,99,4
10,0,2
10,1,2
10,2,2
10,3,2
10,4,2
10,5,2
10,6,2
10,7,2
10,8,2
10,9,2
10,10,2
10,11,2
10,12,2
10,13,2
10,14,2
10,15,2
10,16,2
10,17,2
10,18,2
10,19,2
10,20,2
10,21,2
10,22,2
10,23,2
10,24,2
10,25,2
10,26,2
10,27,2
10,28,2
10,29,2
10,30,2
10,31,2
10,32,2
10,33,2
10,34,2
10,35,2
10,36,2
10,37,2
10,38,2
10,39,2
10,40,2
10,41,2
10,42,2
10,43,2
10,44,2
10,45,2
10,46,2
10,47,2
10,48,2
10,49,2
10,50,4
10,51,4
10,52,4
10,53,4
10,54,4
10,55,4
10,56,4
10,57,4
10,58,4
10,59,4
10,60,4
10,61,4
10,62,4
10,63,4
10,64,4
10,65,4
10,66,4
10,67,4
10,68,4
10,69,4
10,70,4
10,71,4
10,72,4
10,73,4
10,74,4
10,75,4
10,76,4
10,77,4
10,78,4
10,79,4
10,80,4
10,81,4
10,82,4
10,83,4
10,84,4
10,85,4
10,86,4
10,87,4
10,88,4
10,89,4
10,90,4
10,91,4
10,92,4
10,93,4
10,94,4
10,95,4
10,96,4
10,97,4
10,98,4
10,99,4
11,0,2
11,1,2
11,2,2
11,3,2
11,4,2
11,5,2
11,6,2
11,7,2
11,8,2
11,9,2
11,10,2
11,11,2
11,12,2
11,13,2
11,14,2
11,15,2
11,16,2
11,17,2
11,18,2
11,19,2
11,20,2
11,21,2
11,22,2
11,23,2
11,24,2
11,25,2
11,26,2
11,27,2
11,28,2
11,29,2
11,30,2
11,31,2
11,32,2
11,33,2
11,34,2
11,35,2
11,36,2
11,37,2
11,38,2
11,39,2
11,40,2
11,41,2
11,42,2
11,43,2
11,44,2
11,45,2
11,46,2
11,47,2
11,48,2
11,49,2
11,50,4
11,51,4
11,52,4
11,53,4
11,54,4
11,55,4
11,56,4
11,57,4
11,58,4
11,59,4
11,60,4
11,61,4
11,62,4
11,63,4
11,64,4
11,65,4
11,66,4
11,67,4
11,68,4
11,69,4
11,70,4
11,71,4
11,72,4
11,73,4
11,74,4
11,75,4
11,76,4
11,77,4
11,78,4
11,79,4
11,80,4
11,81,4
11,82,4
11,83,4
11,84,4
11,85,4
11,86,4
11,87,4
11,88,4
11,89,4
11,90,4
11,91,4
11,92,4
11,93,4
11,94,4
11,95,4
11,96,4
11,97,4
11,98,4
11,99,4
12,0,2
12,1,2
12,2,2
12,3,2
12,4,2
12,5,2
12,6,2
12,7,2
12,8,2
12,9,2
12,10,2
12,11,2
12,12,2
12,13,2
12,14,2
12,15,2
12,16,2
12,17,2
12,18,2
12,19,2
12,20,2
12,21,2
12,22,2
12,23,2
12,24,2
12,25,2
12,26,2
12,27,2
12,28,2
12,29,2
12,30,2
12,31,2
12,32,2
12,33,2
12,34,2
12,35,2
12,36,2
12,37,2
12,38,2
12,39,2
12,40,2
12,41,2
12,42,2
12,43,2
12,44,2
12,45,2
12,46,2
12,47,2
12,48,2
12,49,2
12,50,4
12,51,4
12,52,4
12,53,4
12,54,4
12,55,4
12,56,4
12,57,4
12,58,4
12,59,4
12,60,4
12,61,4
12,62,4
12,63,4
12,64,4
12,65,4
12,66,4
12,67,4
12,68,4
12,69,4
12,70,4
12,71,4
12,72,4
12,73,4
12,74,4
12,75,4
12,76,4
12,77,4
12,78,4
12,79,4
12,80,4
12,81,4
12,82,4
12,83,4
12,84,4
12,85,4
12,86,4
12,87,4
12,88,4
12,89,4
12,90,4
12,91,4
12,92,4
12,93,4
12,94,4
12,95,4
12,96,4
12,97,4
12,98,4
12,99,4
13,0,2
13,1,2
13,2,2
13,3,2
13,4,2
13,5,2
13,6,2
13,7,2
13,8,2
13,9,2
13,10,2
13,11,2
13,12,2
13,13,2
13,14,2
13,15,2
13,16,2
13,17,2
13,18,2
13,19,2
13,20,2
13,21,2
13,22,2
13,23,2
13,24,2
13,25,2
13,26,2
13,27,2
13,28,2
13,29,2
13,30,2
13,31,2
13,32,2
13,33,2
13,34,2
13,35,2
13,36,2
13,37,2
13,38,2
13,39,2
13,40,2
13,41,2
13,42,2
13,43,2
13,44,2
13,45,2
13,46,2
13,47,2
13,48,2
13,49,2
13,50,4
13,51,4
13,52,4
13,53,4
13,54,4
13,55,4
13,56,4
13,57,4
13,58,4
13,59,4
13,60,4
13,61,4
13,62,4
13,63,4
13,64,4
13,65,4
13,66,4
13,67,4
13,68,4
13,69,4
13,70,4
13,71,4
13,72,4
13,73,4
13,74,4
13,75,4
13,76,4
13,77,4
13,78,4
13,79,4
13,80,4
13,81,4
13,82,4
13,83,4
13,84,4
13,85,4
13,86,4
13,87,4
13,88,4
13,89,4
13,90,4
13,91,4
13,92,4
13,93,4
13,94,4
13,95,4
13,96,4
13,97,4
13,98,4
13,99,4
14,0,2
14,1,2
14,2,2
14,3,2
14,4,2
14,5,2
14,6,2
14,7,2
14,8,2
14,9,2
14,10,2
14,11,2
14,12,2
14,13,2
14,14,2
14,15,2
14,16,2
14,17,2
14,18,2
14,19,2
14,20,2
14,21,2
14,22,2
14,23,2
14,24,2
14,25,2
14,26,2
14,27,2
14,28,2
14,29,2
14,30,2
14,31,2
14,32,2
14,33,2
14,34,2
14,35,2
14,36,2
14,37,2
14,38,2
14,39,2
14,40,2
14,41,2
14,42,2
14,43,2
14,44,2
14,45,2
14,46,2
14,47,2
14,48,2
14,49,2
14,50,4
14,51,4
14,52,4
14,53,4
14,54,4
14,55,4
14,56,4
14,57,4
14,58,4
14,59,4
14,60,4
14,61,4
14,62,4
14,63,4
14,64,4
14,65,4
14,66,4
14,67,4
14,68,4
14,69,4
14,70,4
14,71,4
14,72,4
14,73,4
14,74,4
14,75,4
14,76,4
14,77,4
14,78,4
14,79,4
14,80,4
14,81,4
14,82,4
14,83,4
14,84,4
14,85,4
14,86,4
14,87,4
14,88,4
14,89,4
14,90,4
14,91,4
14,92,4
14,93,4
14,94,4
14,95,4
14,96,4
14,97,4
14,98,4
14,99,4
15,0,2
15,1,2
15,2,2
15,3,2
15,4,2
15,5,2
15,6,2
15,7,2
15,8,2
15,9,2
15,10,2
15,11,2
15,12,2
15,13,2
15,14,2
15,15,2
15,16,2
15,17,2
15,18,2
15,19,2
15,20,2
15,21,2
15,22,2
15,23,2
15,24,2
15,25,2
15,26,2
15,27,2
15,28,2
15,29,2
15,30,2
15,31,2
15,32,2
15,33,2
15,34,2
15,35,2
15,36,2
15,37,2
15,38,2
15,39,2
15,40,2
15,41,2
15,42,2
15,43,2
15,44,2
15,45,2
15,46,2
15,47,2
15,48,2
15,49,2
15,50,4
15,51,4
15,52,4
15,53,4
15,54,4
15,55,4
15,56,4
15,57,4
15,58,4
15,59,4
15,60,4
15,61,4
15,62,4
15,63,4
15,64,4
15,65,4
15,66,4
15,67,4
15,68,4
15,69,4
15,70,4
15,71,4
15,72,4
15,73,4
15,74,4
15,75,4
15,76,4
15,77,4
15,78,4
15,79,4
15,80,4
15,81,4
15,82,4
15,83,4
15,84,4
15,85,4
15,86,4
15,87,4
15,88,4
15,89,4
15,90,4
15,91,4
15,92,4
15,93,4
15,94,4
15,95,4
15,96,4
15,97,4
15,98,4
15,99,4
16,0,2
16,1,2
16,2,2
16,3,2
16,4,2
16,5,2
16,6,2
16,7,2
16,8,2
16,9,2
16,10,2
16,11,2
16,12,2
16,13,2
16,14,2
16,15,2
16,16,2
16,17,2
16,18,2
16,19,2
16,20,2
16,21,2
16,22,2
16,23,2
16,24,2
16,25,2
16,26,2
16,27,2
16,28,2
16,29,2
16,30,2
16,31,2
16,32,2
16,33,2
16,34,2
16,35,2
16,36,2
16,37,2
16,38,2
16,39,2
16,40,2
16,41,2
16,42,2
16,43,2
16,44,2
16,45,2
16,46,2
16,47,2
16,48,2
16,49,2
16,50,4
16,51,4
16,52,4
16,53,4
16,54,4
16,55,4
16,56,4
16,57,4
16,58,4
16,59,4
16,60,4
16,61,4
16,62,4
16,63,4
16,64,4
16,65,4
16,66,4
16,67,4
16,68,4
16,69,4
16,70,4
16,71,4
16,72,4
16,73,4
16,74,4
16,75,4
16,76,4
16,77,4
16,78,4
16,79,4
16,80,4
16,81,4
16,82,4
16,83,4
16,84,4
16,85,4
16,86,4
16,87,4
16,88,4
16,89,4
16,90,4
16,91,4
16,92,4
16,93,4
16,94,4
16,95,4
16,96,4
16,97,4
16,98,4
16,99,4
17,0,2
17,1,2
17,2,2
17,3,2
17,4,2
17,5,2
17,6,2
17,7,2
17,8,2
17,9,2
17,10,2
17,11,2
17,12,2
17,13,2
17,14,2
17,15,2
17,16,2
17,17,2
17,18,2
17,19,2
17,20,2
17,21,2
17,22,2
17,23,2
17,24,2
17,25,2
17,26,2
17,27,2
17,28,2
17,29,2
17,30,2
17,31,2
17,32,2
17,33,2
17,34,2
17,35,2
17,36,2
17,37,2
17,38,2
17,39,2
17,40,2
17,41,2
17,42,2
17,43,2
17,44,2
17,45,2
17,46,2
17,47,2
17,48,2
17,49,2
17,50,4
17,51,4
17,52,4
17,53,4
17,54,4
17,55,4
17,56,4
17,57,4
17,58,4
17,59,4
17,60,4
17,61,4
17,62,4
17,63,4
17,64,4
17,65,4
17,66,4
17,67,4
17,68,4
17,69,4
17,70,4
17,71,4
17,72,4
17,73,4
17,74,4
17,75,4
17,76,4
17,77,4
17,78,4
17,79,4
17,80,4
17,81,4
17,82,4
17,83,4
17,84,4
17,85,4
17,86,4
17,87,4
17,88,4
17,89,4
17,90,4
17,91,4
17,92,4
17,93,4
17,94,4
17,95,4
17,96,4
17,97,4
17,98,4
17,99,4
18,0,2
18,1,2
18,2,2
18,3,2
18,4,2
18,5,2
18,6,2
18,7,2
18,8,2
18,9,2
18,10,2
18,11,2
18,12,2
18,13,2
18,14,2
18,15,2
18,16,2
18,17,2
18,18,2
18,19,2
18,20,2
18,21,2
18,22,2
18,23,2
18,24,2
18,25,2
18,26,2
18,27,2
18,28,2
18,29,2
18,30,2
18,31,2
18,32,2
18,33,2
18,34,2
18,35,2
18,36,2
18,37,2
18,38,2
18,39,2
18,40,2
18,41,2
18,42,2
18,43,2
18,44,2
18,45,2
18,46,2
18,47,2
18,48,2
18,49,2
18,50,4
18,51,4
18,52,4
18,53,4
18,54,4
18,55,4
18,56,4
18,57,4
18,58,4
18,59,4
18,60,4
18,61,4
18,62,4
18,63,4
18,64,4
18,65,4
18,66,4
18,67,4
18,68,4
18,69,4
18,70,4
18,71,4
18,72,4
18,73,4
18,74,4
18,75,4
18,76,4
18,77,4
18,78,4
18,79,4
18,80,4
18,81,4
18,82,4
18,83,4
18,84,4
18,85,4
18,86,4
18,87,4
18,88,4
18,89,4
18,90,4
18,91,4
18,92,4
18,93,4
18,94,4
18,95,4
18,96,4
18,97,4
18,98,4
18,99,4
19,0,2
19,1,2
19,2,2
19,3,2
19,4,2
19,5,2
19,6,2
19,7,2
19,8,2
19,9,2
19,10,2
19,11,2
19,12,2
19,13,2
19,14,2
19,15,2
19,16,2
19,17,2
19,18,2
19,19,2
19,20,2
19,21,2
19,22,2
19,23,2
19,24,2
19,25,2
19,26,2
19,27,2
19,28,2
19,29,2
19,30,2
19,31,2
19,32,2
19,33,2
19,34,2
19,35,2
19,36,2
19,37,2
19,38,2
19,39,2
19,40,2
19,41,2
19,42,2
19,43,2
19,44,2
19,45,2
19,46,2
19,47,2
19,48,2
19,49,2
19,50,4
19,51,4
19,52,4
19,53,4
19,54,4
19,55,4
19,56,4
19,57,4
19,58,4
19,59,4
19,60,4
19,61,4
19,62,4
19,63,4
19,64,4
19,65,4
19,66,4
19,67,4
19,68,4
19,69,4
19,70,4
19,71,4
19,72,4
19,73,4
19,74,4
19,75,4
19,76,4
19,77,4
19,78,4
19,79,4
19,80,4
19,81,4
19,82,4
19,83,4
19,84,4
19,85,4
19,86,4
19,87,4
19,88,4
19,89,4
19,90,4
19,91,4
19,92,4
19,93,4
19,94,4
19,95,4
19,96,4
19,97,4
19,98,4
19,99,4
20,0,2
20,1,2
20,2,2
20,3,2
20,4,2
20,5,2
20,6,2
20,7,2
20,8,2
20,9,2
20,10,2
20,11,2
20,12,2
20,13,2
20,14,2
20,15,2
20,16,2
20,17,2
20,18,2
20,19,2
20,20,2
20,21,2
20,22,2
20,23,2
20,24,2
20,25,2
20,26,2
20,27,2
20,28,2
20,29,2
20,30,2
20,31,2
20,32,2
20,33,2
20,34,2
20,35,2
20,36,2
20,37,2
20,38,2
20,39,2
20,40,2
20,41,2
20,42,2
20,43,2
20,44,2
20,45,2
20,46,2
20,47,2
20,48,2
20,49,2
20,50,4
20,51,4
20,52,4
20,53,4
20,54,4
20,55,4
20,56,4
20,57,4
20,58,4
20,59,4
20,60,4
20,61,4
20,62,4
20,63,4
20,64,4
20,65,4
20,66,4
20,67,4
20,68,4
20,69,4
20,70,4
20,71,4
20,72,4
20,73,4
20,74,4
20,75,4
20,76,4
20,77,4
20,78,4
20,79,4
20,80,4
20,81,4
20,82,4
20,83,4
20,84,4
20,85,4
20,86,4
20,87,4
20,88,4
20,89,4
20,90,4
20,91,4
20,92,4
20,93,4
20,94,4
20,95,4
20,96,4
20,97,4
20,98,4
20,99,4
21,0,2
21,1,2
21,2,2
21,3,2
21,4,2
21,5,2
21,6,2
21,7,2
21,8,2
21,9,2
21,10,2
21,11,2
21,12,2
21,13,2
21,14,2
21,15,2
21,16,2
21,17,2
21,18,2
21,19,2
21,20,2
21,21,2
21,22,2
21,23,2
21,24,2
21,25,2
21,26,2
21,27,2
21,28,2
21,29,2
21,30,2
21,31,2
21,32,2
21,33,2
21,34,2
21,35,2
21,36,2
21,37,2
21,38,2
21,39,2
21,40,2
21,41,2
21,42,2
21,43,2
21,44,2
21,45,2
21,46,2
21,47,2
21,48,2
21,49,2
21,50,4
21,51,4
21,52,4
21,53,4
21,54,4
21,55,4
21,56,4
21,57,4
21,58,4
21,59,4
21,60,4
21,61,4
21,62,4
21,63,4
21,64,4
21,65,4
21,66,4
21,67,4
21,68,4
21,69,4
21,70,4
21,71,4
21,72,4
21,73,4
21,74,4
21,75,4
21,76,4
21,77,4
21,78,4
21,79,4
21,80,4
21,81,4
21,82,4
21,83,4
21,84,4
21,85,4
21,86,4
21,87,4
21,88,4
21,89,4
21,90,4
21,91,4
21,92,4
21,93,4
21,94,4
21,95,4
21,96,4
21,97,4
21,98,4
21,99,4
22,0,2
22,1,2
22,2,2
22,3,2
22,4,2
22,5,2
22,6,2
22,7,2
22,8,2
22,9,2
22,10,2
22,11,2
22,12,2
22,13,2
22,14,2
22,15,2
22,16,2
22,17,2
22,18,2
22,19,2
22,20,2
22,21,2
22,22,2
22,23,2
22,24,2
22,25,2
22,26,2
22,27,2
22,28,2
22,29,2
22,30,2
22,31,2
22,32,2
22,33,2
22,34,2
22,35,2
22,36,2
22,37,2
22,38,2
22,39,2
22,40,2
22,41,2
22,42,2
22,43,2
22,44,2
22,45,2
22,46,2
22,47,2
22,48,2
22,49,2
22,50,4
22,51,4
22,52,4
22,53,4
22,54,4
22,55,4
22,56,4
22,57,4
22,58,4
22,59,4
22,60,4
22,61,4
22,62,4
22,63,4
22,64,4
22,65,4
22,66,4
22,67,4
22,68,4
22,69,4
22,70,4
22,71,4
22,72,4
22,73,4
22,74,4
22,75,4
22,76,4
22,77,4
22,78,4
22,79,4
22,80,4
22,81,4
22,82,4
22,83,4
22,84,4
22,85,4
22,86,4
22,87,4
22,88,4
22,89,4
22,90,4
22,91,4
22,92,4
22,93,4
22,94,4
22,95,4
22,96,4
22,97,4
22,98,4
22,99,4
23,0,2
23,1,2
23,2,2
23,3,2
23,4,2
23,5,2
23,6,2
23,7,2
23,8,2
23,9,2
23,10,2
23,11,2
23,12,2
23,13,2
23,14,2
23,15,2
23,16,2
23,17,2
23,18,2
23,19,2
23,20,2
23,21,2
23,22,2
23,23,2
23,24,2
23,25,2
23,26,2
23,27,2
23,28,2
