ObjectID,ObjectType,X,Y
2,Road,92,84
2,Road,93,84
2,Road,94,84
2,Road,95,84
2,Road,96,84
2,Road,97,84
2,Road,98,84
2,Road,99,84
2,Road,100,84
3,Road,1,22
3,Road,2,22
3,Road,3,22
3,Road,4,22
3,Road,5,22
3,Road,6,22
3,Road,7,22
3,Road,8,22
3,Road,9,22
3,Road,10,22
3,Road,11,22
3,Road,12,22
3,Road,13,22
3,Road,14,22
3,Road,15,22
3,Road,16,22
3,Road,17,22
3,Road,18,22
3,Road,19,22
3,Road,20,22
3,Road,21,22
3,Road,22,22
3,Road,23,22
3,Road,24,22
3,Road,25,22
3,Road,26,22
3,Road,27,22
3,Road,28,22
3,Road,29,22
3,Road,30,22
3,Road,31,22
3,Road,32,22
3,Road,33,22
3,Road,34,22
3,Road,35,22
3,Road,36,22
3,Road,37,22
3,Road,38,22
3,Road,39,22
3,Road,40,22
3,Road,41,22
3,Road,42,22
3,Road,43,22
3,Road,44,22
3,Road,45,22
3,Road,46,22
3,Road,47,22
3,Road,48,22
3,Road,49,22
3,Road,50,22
3,Road,51,22
3,Road,52,22
3,Road,53,22
3,Road,54,22
3,Road,55,22
3,Road,56,22
3,Road,57,22
3,Road,58,22
3,Road,59,22
3,Road,60,22
3,Road,61,22
3,Road,62,22
3,Road,63,22
3,Road,64,22
3,Road,65,22
3,Road,66,22
3,Road,67,22
3,Road,68,22
3,Road,69,22
3,Road,70,22
3,Road,71,22
3,Road,72,22
3,Road,73,22
3,Road,74,22
3,Road,75,22
3,Road,76,22
3,Road,77,22
3,Road,78,22
3,Road,79,22
3,Road,80,22
3,Road,81,22
3,Road,82,22
3,Road,83,22
3,Road,84,22
3,Road,85,22
3,Road,86,22
3,Road,87,22
3,Road,88,22
3,Road,89,22
3,Road,90,22
3,Road,91,22
3,Road,92,22
3,Road,93,22
3,Road,94,22
3,Road,95,22
3,Road,96,22
3,Road,97,22
3,Road,98,22
3,Road,99,22
3,Road,100,22
4,Road,1,72
4,Road,2,72
4,Road,3,71
4,Road,4,71
4,Road,5,71
4,Road,6,71
4,Road,7,70
4,Road,8,70
4,Road,9,69
4,Road,10,68
4,Road,11,68
4,Road,12,67
4,Road,13,67
4,Road,14,66
4,Road,15,66
4,Road,16,65
4,Road,17,64
4,Road,18,64
4,Road,19,63
4,Road,20,62
4,Road,21,62
4,Road,22,61
4,Road,23,60
4,Road,24,60
4,Road,25,59
4,Road,26,58
4,Road,27,57
4,Road,28,56
4,Road,29,55
4,Road,30,54
4,Road,31,53
4,Road,32,52
4,Road,33,51
4,Road,34,50
4,Road,35,49
4,Road,36,48
4,Road,37,47
4,Road,38,46
4,Road,39,45
4,Road,40,44
4,Road,41,43
4,Road,42,43
4,Road,43,42
4,Road,44,41
4,Road,45,40
4,Road,46,40
4,Road,47,39
4,Road,48,38
4,Road,49,37
4,Road,50,36
4,Road,51,35
4,Road,52,34
4,Road,53,33
4,Road,54,32
4,Road,55,31
4,Road,56,30
4,Road,57,29
4,Road,58,27
4,Road,58,28
4,Road,59,26
4,Road,60,25
4,Road,61,24
4,Road,62,23
4,Road,63,21
4,Road,63,22
4,Road,64,20
4,Road,65,19
4,Road,66,17
4,Road,66,18
4,Road,67,16
4,Road,68,14
4,Road,68,15
4,Road,69,13
4,Road,70,11
4,Road,70,12
4,Road,71,10
4,Road,72,9
4,Road,73,8
4,Road,74,7
4,Road,75,6
4,Road,76,5
4,Road,77,4
4,Road,78,3
4,Road,79,2
4,Road,80,1
