ObjectId,ObjectType,X,Y
3,Road,7,28
3,Road,8,28
3,Road,9,28
3,Road,10,28
3,Road,11,28
3,Road,12,28
3,Road,13,28
3,Road,14,28
3,Road,15,28
3,Road,16,28
3,Road,17,28
3,Road,18,28
3,Road,19,28
3,Road,20,28
3,Road,21,28
3,Road,22,28
3,Road,23,28
3,Road,24,28
3,Road,25,28
3,Road,26,28
3,Road,27,28
3,Road,28,29
3,Road,29,29
3,Road,30,29
3,Road,31,29
3,Road,32,29
3,Road,33,29
3,Road,34,29
3,Road,35,29
3,Road,36,30
3,Road,37,30
3,Road,38,30
3,Road,39,30
3,Road,40,30
3,Road,41,30
3,Road,42,31
3,Road,43,31
3,Road,44,32
3,Road,45,32
3,Road,46,32
3,Road,47,32
3,Road,48,32
3,Road,49,32
3,Road,50,32
3,Road,51,32
3,Road,51,33
3,Road,52,33
3,Road,53,34
3,Road,54,35
3,Road,55,35
3,Road,56,36
3,Road,56,37
3,Road,56,38
3,Road,56,39
3,Road,57,39
3,Road,57,40
3,Road,57,41
3,Road,57,42
3,Road,57,43
3,Road,57,44
3,Road,57,45
3,Road,57,46
3,Road,57,47
3,Road,57,48
3,Road,57,49
3,Road,57,50
3,Road,57,51
3,Road,57,52
3,Road,57,53
3,Road,57,54
3,Road,58,54
3,Road,58,55
3,Road,58,56
3,Road,59,57
3,Road,60,57
3,Road,60,58
3,Road,61,59
3,Road,62,59
3,Road,63,59
3,Road,63,60
3,Road,64,60
3,Road,65,60
3,Road,66,60
3,Road,67,61
3,Road,67,62
3,Road,68,62
3,Road,69,62
3,Road,70,62
3,Road,71,62
3,Road,72,62
3,Road,73,62
3,Road,74,62
3,Road,75,62
3,Road,76,62
3,Road,77,62
3,Road,78,62
3,Road,79,62
3,Road,80,62
3,Road,81,62
3,Road,82,62
3,Road,83,62
3,Road,84,62
3,Road,85,62
3,Road,86,62
3,Road,87,62
3,Road,88,62
3,Road,89,62
3,Road,90,62
3,Road,91,62
3,Road,92,62
3,Road,93,62
3,Road,94,62
3,Road,95,62
3,Road,96,62
3,Road,97,62
3,Road,98,62
3,Road,99,62
4,Road,0,87
4,Road,1,87
4,Road,2,86
4,Road,3,86
4,Road,4,86
4,Road,5,86
4,Road,6,86
4,Road,7,86
4,Road,7,85
4,Road,8,85
4,Road,9,85
4,Road,9,84
4,Road,10,84
4,Road,11,84
4,Road,12,83
4,Road,13,83
4,Road,14,83
4,Road,14,82
4,Road,15,82
4,Road,16,82
4,Road,17,82
4,Road,18,82
4,Road,19,82
4,Road,19,81
4,Road,20,81
4,Road,20,80
4,Road,21,80
4,Road,22,80
4,Road,23,80
4,Road,24,80
4,Road,25,80
4,Road,26,80
4,Road,27,80
4,Road,28,80
4,Road,29,80
4,Road,30,80
4,Road,31,80
4,Road,32,80
4,Road,33,80
4,Road,34,80
4,Road,35,80
4,Road,36,80
4,Road,37,80
4,Road,38,80
4,Road,39,80
4,Road,40,80
4,Road,41,80
4,Road,42,80
4,Road,43,80
4,Road,44,80
4,Road,45,80
4,Road,46,80
4,Road,47,80
4,Road,48,80
4,Road,49,80
4,Road,50,80
4,Road,51,80
4,Road,52,80
4,Road,53,80
4,Road,54,80
4,Road,55,80
4,Road,56,80
4,Road,57,80
4,Road,58,81
4,Road,59,81
4,Road,60,81
4,Road,61,81
4,Road,62,81
4,Road,63,81
4,Road,64,82
4,Road,65,82
4,Road,66,82
4,Road,67,82
4,Road,68,83
4,Road,69,83
4,Road,70,83
4,Road,71,83
4,Road,72,83
4,Road,72,84
4,Road,73,84
4,Road,74,84
4,Road,75,84
4,Road,76,84
4,Road,77,84
4,Road,78,84
4,Road,79,84
4,Road,80,84
4,Road,80,85
4,Road,81,85
4,Road,82,85
4,Road,83,85
4,Road,84,85
4,Road,85,85
4,Road,86,86
4,Road,87,86
4,Road,88,86
4,Road,89,86
4,Road,90,87
4,Road,91,87
4,Road,92,87
4,Road,93,87
4,Road,94,87
4,Road,95,87
4,Road,96,87
4,Road,97,87
4,Road,98,87
4,Road,99,87
